Feature ID	Taxon	Confidence
83918a255a9e44e2ae8d9961bfbeb58a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus	0.999879211737961
324c895b46a4b865f851ce17a3d928ab	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9997014887863495
f6c0e8aaaf1716abc67c1614799b6d31	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9996931144130622
af491ecaf06a98493263b40b0ab16679	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	0.9963259159840083
1246fffc244c74ee317844af59a95554	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9980423242418842
80abe9dac23fdb578725808019c60cd4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999723951507433
e7a23e11f506b12bd704cc3754e6a981	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides	0.999963027229531
de4892446cb2ab298f6caab0135b3dfd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides	0.9999826456021238
e1e43d55a505bf1b818052c4b33dfb9f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9891296856934246
fa86277d643ea201a7dbe7e9c063380f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999990733914009
d15eb3a6f4720aff1ddf52c1cee45452	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999999996865
c395d953a59e79b196b6b1084f8ca0ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999982739918121
4a812a3bd9be3ab0df0f703ae4269458	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.9999868963769438
b62390e7aa2e53213fd682689e1473cd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_piscium	0.8768124393105942
4e24a9ae72af7dfc3261af2afc08e9f5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Noccaea_caerulescens	0.9981375820860462
7a3de9d58d18712dfd694419875bad66	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter_alimentarius	0.9160476371050698
7546d2e65f33372bfa3d7cfb024a4595	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lacticaseibacillus	0.9998503191090965
194fd434d1030908ea5ca4a7e5dcc29b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.9996130789723604
f7b1b45eee680f7a1973425bb47e4ffe	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella; s__Shewanella_baltica	0.84274303156217
ae0652690958de0a4ffde2ed06144747	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Photobacterium	0.9999458775251584
ba4a7fae1fff8987c135fca829e7badd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9988878925521139
b4514a5e85fcd3c2b74abdb9b8e2fbd2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9998674773317207
6efddc125669e5e00f27782433cc9858	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides	0.9999883528329852
3a172842d87ad3bb39226e383e282f5e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_delbrueckii	0.9001777940827236
791b5b3d5f34982976da7898a2d1764f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999820209236823
849f16abe8a0deaf87bbb88c140a0368	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.999736614134478
989244fe12e4b9d933c55388a6415cb8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999999985821
11e1d53e750c9304ac54a1ace36e1817	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	0.8153730609057086
84f8db55549e40bcf166144ccff4e139	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	0.9831648589669602
f0e856a2a01c8f43a246a11072433ba8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Latilactobacillus	0.9993321340402398
795ba275253acc22d470377ca311f8b0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999966638137753
cf7709520c5b8165638261b1e36a91db	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Weissella	0.9999999745669705
2eedd111705f8e9ce68a00f6fe1c0cc2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Pelomonas	0.9500912934460523
5d3afa33e3b56bf5a26734fdab3b8507	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999223716255417
6294929bd61a09b932614f93a4745198	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	0.9058123334825378
142c19227b1a4a2f3d8f84347f79cd14	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9995474011133794
cba248f10aa18466b6df75935e7f82d2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9996607855856903
5a8b946dd22365680d021d4bf2fd4f67	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9993348882623596
8fa9fdec0c4014b30cc0f7aee94e5b66	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Salinivibrio	0.9761291585399982
64da520196222d95c6e5144ccad1c783	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9790540038452251
a40d6152d5fe5ae33a6d4027398b2fca	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Lactobacillus_mucosae	0.8987041803703055
45bc748de11dac742dca714d2fb5fbf6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc; s__Leuconostoc_carnosum	0.9693557683889257
a982d730b0b1cc3e3b1bb6824f5ca41c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella; s__Shewanella_baltica	0.8008490149228606
f0d0b25e7a454d98c9fafdc0cad11f48	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999328350028348
d6e1d4be75552f0278e1aeaa97e483db	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9943537679080403
a9d60ecf08fd77cb1a0c7014d739ba69	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella	0.9999946397114138
a3d4d89d0de1e02e16f9a75cced4f7df	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus	0.999681596976104
e3abdc52eeebfc19dee9e568b10b6307	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium	0.8527554981498353
9b6027ff1145b12a9738bf17ad1d4871	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides	0.9999943281775913
0e1e2d3a04f95417d7b8fc8607299747	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Leuconostoc	0.9999947828583952
7277c60a0270dcbb3210d255930a3ee0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella	0.9999924640691513
2b58df09e24382d694e5e2733787a27e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella	0.9999955119674304
c67da1e21b1cee39529f3d9ddb87ff08	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella	0.9998501547895271
0723c6cdbc29683ee9b5336c22541e57	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella; s__Shewanella_baltica	0.8415551387449527
313813978723450f85bd1aa0f78aab81	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Kurthia	0.7307567997711447
11980f979af48127da968fd2c28a6043	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	0.8858031604680243
321ca70447995c59ebaf61e3f830e956	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.960477424081513
804d5184a285f4498e38c2eb43de63d6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_baumannii	0.7560400380115493
f0a5192976c8fa0dc273cf02cbe26639	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Halomonadaceae; g__Halomonas	0.9871230881926286
41ea41041edfe213b79fe7edaa2f1568	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9996953920613904
855f6d2dc84214e67150b2581a82aef4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__Carnobacterium_maltaromaticum	0.7211464341657065
a6c79a04a5259da20e581d4d32ba6863	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella	0.999977304549002
3506ed83c0c6e7830ecb09bb8cf47295	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.9997275403551132
1bd40b0ebee04fe60e4147803a2c5388	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella	0.9999974219565804
59cc5422d3fce716630e720debad6500	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Raoultella	0.7186632660719201
802d84a9a3757c576afe024ecb89b9be	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9996986947388729
767a544a2bebe50a9132e182ed716ec6	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.9969431714528596
626f371e2225a6a1d8507977c7f3500f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus_raffinolactis	0.8125006948766335
44543a15096fc426e0830f8f85511e73	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella; s__Shewanella_baltica	0.88955137529855
2ad08a691ebe01b69e8104fce181260b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999203370470249
b3e0bc1cf7041bc54f5b905d18913944	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella	0.9999967092380129
9d0919297c0e8f9160412a6a17c0b927	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Brochothrix	0.9999828797628172
4334f822dd5126e8eae6e918d20ae11f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Shewanellaceae; g__Shewanella; s__Shewanella_baltica	0.9083465511622728
fc9088a1b1b546fcd8118be8c3902cb8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_harbinensis	0.8450733832108126
ff81949952de22c390d21159701a518a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Photobacterium	0.9999589924984538
0f939388c63ff5bc01a431a59c02aa8b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	0.9385528029328122
c6b1d3880e893d178d57cbc9975b18a4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.7018144797275502
7ffb25aea6b90d93765e46de21c1cac8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999999977114
6b1a8377641f428f57bdce68b703422d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Ammopiptanthus_mongolicus	0.7123169812163761
99f6417b2dd35e42a0c6c0ad66e1a44d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Photobacterium	0.9998930145701735
02a8c84388d105bf04746e882d245edd	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Pediococcus	0.9968504264708336
c4866b38bcdd3f4f0d741d2d3da8ee0d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	0.9999999982609458
9a5e5e63638c923628b3920813e981cb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Rahnella1	0.8146869521777259
e81c29aa844730743c33a8edab6b40e2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__bacterium_28W232	0.9996767671957802
73e39a48d84582013e79145553a7dcf5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria	0.9999999999944348
